url_path,views_total,views_unique
/rgglez/gettext-translator,11,2
/rgglez/gettext-translator/blob/main/translators/gettext-translator-chatgpt/README.md,1,1
/rgglez/gettext-translator/blob/main/translators/gettext-translator-marianmt/README.md,1,1
