url_path,views_total,views_unique
/rgglez/gettext-translator/pulls,2,2
/rgglez/gettext-translator,1,1
/rgglez/gettext-translator/activity,1,1
/rgglez/gettext-translator/commits,1,1
/rgglez/gettext-translator/issues,1,1
