url_path,views_total,views_unique
/rgglez/gettext-translator,4,4
/rgglez/gettext-translator/issues,2,2
/rgglez/gettext-translator/activity,1,1
/rgglez/gettext-translator/blob/main/LICENSE,1,1
/rgglez/gettext-translator/commit/1edaf566b0069e4077d1b65471fdcebde342f2c0,1,1
/rgglez/gettext-translator/commits,1,1
