time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-04 00:00:00+00:00,1,1,,
2025-09-07 00:00:00+00:00,1,1,,
2025-09-08 00:00:00+00:00,4,4,4.0,1.0
2025-09-14 00:00:00+00:00,1,1,,
2025-09-16 00:00:00+00:00,5,3,,
