time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-02 00:00:00+00:00,1,1,,
2025-09-05 00:00:00+00:00,1,1,,
2025-09-09 00:00:00+00:00,5,5,3.0,1.0
2025-09-12 00:00:00+00:00,2,1,,
2025-09-13 00:00:00+00:00,2,2,,
2025-09-15 00:00:00+00:00,1,1,,
